timestamp,hour,day_of_week,occupancy,electricity_usage,water_usage,waste_generated
2024-03-29 02:00:00,2,4,0.19,23.31,5.37,4.15
2024-03-29 03:00:00,3,4,0.12,32.88,4.43,5.18
2024-03-29 04:00:00,4,4,0.18,35.84,9.36,7.8
2024-03-29 05:00:00,5,4,0.17,35.46,7.22,9.18
2024-03-29 06:00:00,6,4,0.2,53.15,9.46,6.09
2024-03-29 07:00:00,7,4,0.19,54.22,9.99,10.59
2024-03-29 08:00:00,8,4,0.82,60.92,19.08,7.55
2024-03-29 09:00:00,9,4,0.71,73.29,14.62,11.21
2024-03-29 10:00:00,10,4,0.8,72.61,11.09,12.02
2024-03-29 11:00:00,11,4,0.77,80.53,5.26,11.59
2024-03-29 12:00:00,12,4,0.71,81.23,7.74,13.07
2024-03-29 13:00:00,13,4,0.87,73.76,5.04,14.3
2024-03-29 14:00:00,14,4,0.88,74.52,0.39,12.42
2024-03-29 15:00:00,15,4,0.75,70.35,6.84,11.5
2024-03-29 16:00:00,16,4,0.81,61.73,5.43,8.77
2024-03-29 17:00:00,17,4,0.79,66.2,8.51,11.48
2024-03-29 18:00:00,18,4,0.72,47.12,11.53,0.0
2024-03-29 19:00:00,19,4,0.16,40.46,19.25,13.98
2024-03-29 20:00:00,20,4,0.15,29.32,18.41,17.23
2024-03-29 21:00:00,21,4,0.14,32.98,13.68,18.42
2024-03-29 22:00:00,22,4,0.14,20.89,13.93,18.33
2024-03-29 23:00:00,23,4,0.2,17.08,13.67,16.0
2024-03-30 00:00:00,0,5,0.19,3.57,6.42,7.47
2024-03-30 01:00:00,1,5,0.15,5.11,4.18,6.66
2024-03-30 02:00:00,2,5,0.11,14.94,8.52,10.89
2024-03-30 03:00:00,3,5,0.12,18.41,3.61,6.98
2024-03-30 04:00:00,4,5,0.11,25.32,3.32,9.75
2024-03-30 05:00:00,5,5,0.18,27.85,5.05,9.41
2024-03-30 06:00:00,6,5,0.13,38.43,12.64,9.57
2024-03-30 07:00:00,7,5,0.15,42.13,14.28,14.36
2024-03-30 08:00:00,8,5,0.47,46.73,11.52,7.87
2024-03-30 09:00:00,9,5,0.41,45.22,20.51,12.46
2024-03-30 10:00:00,10,5,0.49,47.57,3.98,12.06
2024-03-30 11:00:00,11,5,0.41,55.99,7.57,11.9
2024-03-30 12:00:00,12,5,0.32,58.21,6.26,14.39
2024-03-30 13:00:00,13,5,0.47,56.75,0.0,17.72
2024-03-30 14:00:00,14,5,0.46,58.71,0.99,16.87
2024-03-30 15:00:00,15,5,0.43,44.1,0.06,11.33
2024-03-30 16:00:00,16,5,0.46,37.39,9.28,17.66
2024-03-30 17:00:00,17,5,0.33,36.49,7.24,14.8
2024-03-30 18:00:00,18,5,0.39,41.53,6.59,0.0
2024-03-30 19:00:00,19,5,0.17,25.08,12.57,22.25
2024-03-30 20:00:00,20,5,0.2,30.2,19.2,18.33
2024-03-30 21:00:00,21,5,0.17,20.93,14.9,21.07
2024-03-30 22:00:00,22,5,0.17,19.41,7.97,17.47
2024-03-30 23:00:00,23,5,0.15,8.91,7.72,22.12
